-0.031500,1.000000,1.000000,-0.163714,-0.307113,0.937486,0.031500,1.000000,1.000000,0.169039,-0.262173,0.950101
-0.031500,1.000000,1.000000,-0.163987,-0.303363,0.938658,0.031500,1.000000,1.000000,-0.011337,0.143780,0.989545
-0.031500,1.000000,1.000000,-0.160316,-0.303399,0.939280,0.031500,1.000000,1.000000,-0.011337,0.143780,0.989545
-0.031500,1.000000,1.000000,-0.163987,-0.303363,0.938658,0.031500,1.000000,1.000000,-0.011337,0.143780,0.989545
-0.031500,1.000000,1.000000,-0.160041,-0.307148,0.938108,0.031500,1.000000,1.000000,-0.007600,0.143773,0.989582
-0.031500,1.000000,1.000000,0.001074,-0.651898,0.758306,0.031500,1.000000,1.000000,-0.007600,0.143773,0.989582
-0.031500,1.000000,1.000000,0.001074,-0.651898,0.758306,0.031500,1.000000,1.000000,-0.007600,0.143773,0.989582
-0.031500,1.000000,1.000000,0.001074,-0.651898,0.758306,0.031500,1.000000,1.000000,-0.007735,0.147616,0.989015
-0.031500,1.000000,1.000000,0.001074,-0.651898,0.758306,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,0.001074,-0.651898,0.758306,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,0.001074,-0.651898,0.758306,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.001291,-0.659027,0.752118,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.001291,-0.659027,0.752118,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.171638,-0.313474,0.933956,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.171638,-0.313474,0.933956,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.171916,-0.309720,0.935157,0.031500,1.000000,1.000000,0.166594,-0.315520,0.934181
-0.031500,1.000000,1.000000,-0.171916,-0.309720,0.935157,0.031500,1.000000,1.000000,0.162872,-0.315512,0.934840
-0.031500,1.000000,1.000000,-0.171916,-0.309720,0.935157,0.031500,1.000000,1.000000,0.364144,-0.180679,0.913649
-0.031500,1.000000,1.000000,-0.171916,-0.309720,0.935157,0.031500,1.000000,1.000000,0.367225,-0.230530,0.901111
-0.031500,1.000000,1.000000,-0.171916,-0.309720,0.935157,0.031500,1.000000,1.000000,0.378602,-0.230409,0.896422
-0.031500,1.000000,1.000000,-0.171916,-0.309720,0.935157,0.031500,1.000000,1.000000,0.378602,-0.230409,0.896422
-0.031500,1.000000,1.000000,-0.402466,-0.336539,0.851330,0.031500,1.000000,1.000000,0.374748,-0.234313,0.897029
-0.031500,1.000000,1.000000,-0.402103,-0.344351,0.848372,0.031500,1.000000,1.000000,0.351768,-0.249954,0.902099
-0.031500,1.000000,1.000000,-0.394781,-0.340592,0.853314,0.031500,1.000000,1.000000,0.179008,-0.288750,0.940521
-0.031500,1.000000,1.000000,-0.391034,-0.340665,0.855009,0.031500,1.000000,1.000000,0.149154,-0.292556,0.944544
-0.031500,1.000000,1.000000,-0.282140,-0.361629,0.888606,0.031500,1.000000,1.000000,0.156392,-0.296371,0.942181
-0.031500,1.000000,1.000000,-0.153857,-0.351307,0.923532,0.031500,1.000000,1.000000,0.160104,-0.296373,0.941557
-0.031500,1.000000,1.000000,-0.154895,-0.351300,0.923361,0.031500,1.000000,1.000000,0.160286,-0.292560,0.942718
-0.031500,1.000000,1.000000,-0.158258,-0.355067,0.921348,0.031500,1.000000,1.000000,0.156257,-0.299124,0.941333
-0.031500,1.000000,1.000000,-0.161282,-0.362639,0.917868,0.031500,1.000000,1.000000,0.152543,-0.299123,0.941943
-0.031500,1.000000,1.000000,-0.109451,-0.321477,0.940570,0.031500,1.000000,1.000000,0.152543,-0.299123,0.941943
-0.031500,1.000000,1.000000,-0.106074,-0.317755,0.942221,0.031500,1.000000,1.000000,0.152543,-0.299123,0.941943
-0.031500,1.000000,1.000000,-0.109451,-0.321477,0.940570,0.031500,1.000000,1.000000,0.148828,-0.299122,0.942537
-0.031500,1.000000,1.000000,-0.109451,-0.321477,0.940570,0.031500,1.000000,1.000000,0.152543,-0.299123,0.941943
-0.031500,1.000000,1.000000,-0.106074,-0.317755,0.942221,0.031500,1.000000,1.000000,0.118239,-0.314367,0.941909
-0.031500,1.000000,1.000000,-0.109775,-0.317732,0.941804,0.031500,1.000000,1.000000,0.118239,-0.314367,0.941909
-0.031500,1.000000,1.000000,-0.163945,-0.374048,0.912803,0.031500,1.000000,1.000000,0.118239,-0.314367,0.941909
-0.031500,1.000000,1.000000,-0.153878,-0.362682,0.919121,0.031500,1.000000,1.000000,0.118239,-0.314367,0.941909
-0.031500,1.000000,1.000000,-0.116723,-0.276703,0.953840,0.031500,1.000000,1.000000,0.118239,-0.314367,0.941909
-0.031500,1.000000,1.000000,-0.116449,-0.280417,0.952788,0.031500,1.000000,1.000000,0.110326,-0.322009,0.940286
-0.031500,1.000000,1.000000,-0.115888,-0.287853,0.950637,0.031500,1.000000,1.000000,0.110326,-0.322009,0.940286
-0.031500,1.000000,1.000000,-0.119849,-0.284102,0.951274,0.031500,1.000000,1.000000,0.110326,-0.322009,0.940286
